ProductID,WarehouseID,SnapshotDate,OpeningStock,UnitsReceived,UnitsSold,UnitsReturned,ClosingStock,ReorderLevel
1872,10,2025-10-31,540,486,201,13,838,36
1872,10,2025-11-30,250,162,139,7,280,169
1872,10,2025-12-31,330,155,180,12,317,93
1872,11,2025-10-31,779,496,168,12,1119,47
1872,11,2025-11-30,312,99,266,32,177,155
1872,11,2025-12-31,339,19,117,16,257,45
1872,12,2025-10-31,588,430,330,20,708,101
1872,12,2025-11-30,117,301,130,10,298,71
1872,12,2025-12-31,279,130,409,30,30,44
1872,13,2025-10-31,192,498,176,16,530,45
1872,13,2025-11-30,399,488,38,3,852,54
1872,13,2025-12-31,750,86,218,15,633,68
1872,14,2025-10-31,53,165,210,21,29,44
1872,14,2025-11-30,431,330,107,10,664,87
1872,14,2025-12-31,418,449,483,43,427,54
1872,15,2025-10-31,129,32,110,14,65,153
1872,15,2025-11-30,540,415,337,30,648,162
1872,15,2025-12-31,259,301,149,11,422,32
1873,1,2025-10-31,23,282,76,6,235,111
1873,1,2025-11-30,74,281,62,4,297,37
1873,1,2025-12-31,781,405,183,10,1013,136
1873,2,2025-10-31,105,144,249,18,18,62
1873,2,2025-11-30,85,417,128,14,388,35
1873,2,2025-12-31,753,125,192,15,701,100
1873,3,2025-10-31,438,227,539,40,166,51
1873,3,2025-11-30,288,225,148,13,378,63
1873,3,2025-12-31,213,189,162,13,253,31
1873,4,2025-10-31,506,119,342,29,312,159
1873,4,2025-11-30,430,42,225,23,270,62
1873,4,2025-12-31,605,250,118,5,742,167
1873,5,2025-10-31,451,325,415,25,386,42
1873,5,2025-11-30,478,301,200,25,604,177
1873,5,2025-12-31,640,232,213,20,679,124
1873,6,2025-10-31,566,363,343,24,610,53
1873,6,2025-11-30,222,275,497,32,32,146
1873,6,2025-12-31,648,100,399,30,379,116
1873,7,2025-10-31,108,260,87,5,286,105
1873,7,2025-11-30,289,353,415,25,252,145
1873,7,2025-12-31,392,350,129,10,623,55
1873,8,2025-10-31,771,233,446,38,596,145
1873,8,2025-11-30,740,417,82,5,1080,168
1873,8,2025-12-31,403,136,299,24,264,119
1873,9,2025-10-31,494,341,451,34,418,40
1873,9,2025-11-30,550,78,170,14,472,134
1873,9,2025-12-31,398,303,70,6,637,84
1873,10,2025-10-31,603,269,130,11,753,58
1873,10,2025-11-30,391,411,257,13,558,144
1873,10,2025-12-31,713,289,261,30,771,116
1873,11,2025-10-31,27,451,314,18,182,54
1873,11,2025-11-30,415,108,261,21,283,165
1873,11,2025-12-31,611,321,117,11,826,113
1873,12,2025-10-31,307,15,132,11,201,73
1873,12,2025-11-30,584,103,134,9,562,89
1873,12,2025-12-31,75,14,89,9,9,89
1873,13,2025-10-31,163,155,246,19,91,153
1873,13,2025-11-30,596,95,192,19,518,107
1873,13,2025-12-31,316,225,175,16,382,72
1873,14,2025-10-31,124,84,26,2,184,155
1873,14,2025-11-30,748,135,124,6,765,112
1873,14,2025-12-31,187,331,210,9,317,161
1873,15,2025-10-31,195,195,44,3,349,83
1873,15,2025-11-30,672,327,97,9,911,160
1873,15,2025-12-31,760,336,217,17,896,81
1874,1,2025-10-31,292,420,272,20,460,52
1874,1,2025-11-30,77,165,54,5,193,89
1874,1,2025-12-31,90,375,100,7,372,164
1874,2,2025-10-31,577,190,76,3,694,69
1874,2,2025-11-30,405,52,239,19,237,171
1874,2,2025-12-31,650,132,42,3,743,110
1874,3,2025-10-31,301,378,530,43,192,94
1874,3,2025-11-30,61,120,181,10,10,139
1874,3,2025-12-31,167,104,55,4,220,51
1874,4,2025-10-31,108,324,56,6,382,89
1874,4,2025-11-30,91,118,209,17,17,58
1874,4,2025-12-31,682,328,280,27,757,34
1874,5,2025-10-31,726,460,332,26,880,117
1874,5,2025-11-30,391,380,79,3,695,159
1874,5,2025-12-31,549,267,184,18,650,105
1874,6,2025-10-31,633,51,115,7,576,111
1874,6,2025-11-30,316,79,395,30,30,129
1874,6,2025-12-31,271,13,77,5,212,154
1874,7,2025-10-31,633,60,114,8,587,175
1874,7,2025-11-30,665,110,304,21,492,61
1874,7,2025-12-31,772,196,420,35,583,154
1874,8,2025-10-31,766,279,94,7,958,130
1874,8,2025-11-30,114,244,116,10,252,140
1874,8,2025-12-31,200,274,180,20,314,154
1874,9,2025-10-31,261,138,332,25,92,53
1874,9,2025-11-30,681,441,132,15,1005,179
1874,9,2025-12-31,149,383,192,15,355,48
1874,10,2025-10-31,737,465,188,12,1026,117
1874,10,2025-11-30,564,293,12,0,845,45
1874,10,2025-12-31,321,203,403,29,150,151
1874,11,2025-10-31,549,22,142,12,441,158
1874,11,2025-11-30,538,297,228,18,625,33
1874,11,2025-12-31,730,414,265,22,901,139
1874,12,2025-10-31,585,135,230,20,510,46
1874,12,2025-11-30,328,409,306,26,457,116
1874,12,2025-12-31,63,324,143,9,253,116
1874,13,2025-10-31,641,302,125,7,825,124
1874,13,2025-11-30,784,326,211,20,919,91
1874,13,2025-12-31,473,303,148,14,642,156
1874,14,2025-10-31,106,338,110,7,341,76
1874,14,2025-11-30,206,294,25,0,475,164
1874,14,2025-12-31,723,427,49,3,1104,157
1874,15,2025-10-31,550,234,187,14,611,126
1874,15,2025-11-30,358,192,374,20,196,47
1874,15,2025-12-31,503,363,146,8,728,101
1875,1,2025-10-31,307,125,155,16,293,54
1875,1,2025-11-30,296,374,245,17,442,95
1875,1,2025-12-31,418,465,622,41,302,82
1875,2,2025-10-31,275,339,278,22,358,164
1875,2,2025-11-30,738,375,279,30,864,133
1875,2,2025-12-31,337,168,60,5,450,128
1875,3,2025-10-31,131,77,208,18,18,170
1875,3,2025-11-30,159,293,67,4,389,59
1875,3,2025-12-31,443,251,191,24,527,73
1875,4,2025-10-31,74,29,103,11,11,104
1875,4,2025-11-30,275,415,99,8,599,110
1875,4,2025-12-31,461,492,318,28,663,167
1875,5,2025-10-31,528,445,138,7,842,114
1875,5,2025-11-30,136,144,280,16,16,99
1875,5,2025-12-31,411,369,113,6,673,162
1875,6,2025-10-31,613,205,316,33,535,102
1875,6,2025-11-30,507,483,307,23,706,153
1875,6,2025-12-31,24,460,237,17,264,64
1875,7,2025-10-31,442,452,383,32,543,177
1875,7,2025-11-30,739,80,277,20,562,116
1875,7,2025-12-31,523,414,478,29,488,77
1875,8,2025-10-31,39,163,59,1,144,110
1875,8,2025-11-30,44,62,106,6,6,71
1875,8,2025-12-31,788,271,116,11,954,86
1875,9,2025-10-31,535,120,253,21,423,55
1875,9,2025-11-30,729,213,437,32,537,150
1875,9,2025-12-31,486,391,175,9,711,165
1875,10,2025-10-31,530,99,385,30,274,125
1875,10,2025-11-30,712,373,194,19,910,49
1875,10,2025-12-31,345,193,122,14,430,33
1875,11,2025-10-31,734,63,369,24,452,168
1875,11,2025-11-30,23,452,190,22,307,99
1875,11,2025-12-31,723,226,145,9,813,117
1875,12,2025-10-31,55,128,104,9,88,65
1875,12,2025-11-30,721,22,233,21,531,120
1875,12,2025-12-31,551,36,169,15,433,134
1875,13,2025-10-31,68,142,155,13,68,86
1875,13,2025-11-30,726,402,19,1,1110,81
1875,13,2025-12-31,308,453,123,8,646,82
1875,14,2025-10-31,568,436,385,28,647,137
1875,14,2025-11-30,94,312,406,21,21,173
1875,14,2025-12-31,240,478,77,7,648,79
1875,15,2025-10-31,216,352,109,8,467,34
1875,15,2025-11-30,206,32,238,11,11,58
1875,15,2025-12-31,137,268,211,9,203,78
1876,1,2025-10-31,792,2,358,27,463,62
1876,1,2025-11-30,451,113,256,13,321,54
1876,1,2025-12-31,286,438,152,14,586,140
1876,2,2025-10-31,752,50,111,10,701,164
1876,2,2025-11-30,114,379,49,8,452,177
1876,2,2025-12-31,324,40,121,7,250,63
1876,3,2025-10-31,544,186,342,27,415,74
1876,3,2025-11-30,87,316,403,32,32,63
1876,3,2025-12-31,665,345,167,11,854,34
1876,4,2025-10-31,489,385,192,14,696,152
1876,4,2025-11-30,440,373,785,64,92,148
1876,4,2025-12-31,272,490,219,20,563,87
1876,5,2025-10-31,549,103,24,1,629,158
1876,5,2025-11-30,564,289,282,19,590,156
1876,5,2025-12-31,637,100,192,14,559,172
1876,6,2025-10-31,523,476,92,7,914,66
1876,6,2025-11-30,522,33,184,12,383,175
1876,6,2025-12-31,412,125,149,17,405,113
1876,7,2025-10-31,727,384,74,5,1042,115
1876,7,2025-11-30,680,298,71,5,912,91
1876,7,2025-12-31,743,261,80,12,936,112
1876,8,2025-10-31,726,72,124,7,681,44
1876,8,2025-11-30,189,75,264,21,21,132
1876,8,2025-12-31,172,190,250,18,130,42
1876,9,2025-10-31,440,180,95,8,533,76
1876,9,2025-11-30,245,43,149,14,153,66
1876,9,2025-12-31,577,175,91,11,672,132
1876,10,2025-10-31,515,318,89,7,751,64
1876,10,2025-11-30,317,177,168,21,347,115
1876,10,2025-12-31,239,455,9,0,685,75
1876,11,2025-10-31,597,233,137,9,702,124
1876,11,2025-11-30,607,382,180,18,827,138
1876,11,2025-12-31,793,309,128,12,986,53
1876,12,2025-10-31,205,276,331,29,179,114
1876,12,2025-11-30,507,468,267,12,720,155
1876,12,2025-12-31,59,250,137,7,179,58
1876,13,2025-10-31,197,262,51,5,413,92
1876,13,2025-11-30,539,72,24,2,589,65
1876,13,2025-12-31,683,283,127,11,850,47
1876,14,2025-10-31,314,145,459,30,30,114
1876,14,2025-11-30,773,412,182,12,1015,87
1876,14,2025-12-31,323,461,217,18,585,149
1876,15,2025-10-31,124,88,212,19,19,41
1876,15,2025-11-30,580,122,117,15,600,32
1876,15,2025-12-31,698,410,156,19,971,90
1877,1,2025-10-31,263,366,553,45,121,67
1877,1,2025-11-30,743,340,372,32,743,41
1877,1,2025-12-31,270,164,301,25,158,32
1877,2,2025-10-31,41,51,92,1,1,124
1877,2,2025-11-30,634,265,430,44,513,76
1877,2,2025-12-31,649,126,155,14,634,88
1877,3,2025-10-31,255,3,258,23,23,88
1877,3,2025-11-30,529,245,163,15,626,48
1877,3,2025-12-31,393,88,55,5,431,127
1877,4,2025-10-31,347,72,149,5,275,172
1877,4,2025-11-30,92,440,184,15,363,92
1877,4,2025-12-31,472,258,171,10,569,105
1877,5,2025-10-31,69,59,128,12,12,39
1877,5,2025-11-30,573,5,136,8,450,172
1877,5,2025-12-31,366,312,44,3,637,58
1877,6,2025-10-31,563,243,217,17,606,165
1877,6,2025-11-30,257,479,206,17,547,102
1877,6,2025-12-31,35,69,104,9,9,163
1877,7,2025-10-31,278,480,298,21,481,130
1877,7,2025-11-30,182,277,36,3,426,175
1877,7,2025-12-31,280,74,65,3,292,84
1877,8,2025-10-31,143,275,319,22,121,86
1877,8,2025-11-30,433,103,34,2,504,109
1877,8,2025-12-31,373,115,134,12,366,79
1877,9,2025-10-31,793,194,395,35,627,133
1877,9,2025-11-30,433,477,284,25,651,46
1877,9,2025-12-31,311,388,258,23,464,160
1877,10,2025-10-31,118,305,423,31,31,61
1877,10,2025-11-30,162,356,340,20,198,151
1877,10,2025-12-31,675,19,482,42,254,46
1877,11,2025-10-31,484,288,228,21,565,158
1877,11,2025-11-30,567,70,409,37,265,124
1877,11,2025-12-31,505,197,286,16,432,84
1877,12,2025-10-31,798,337,347,22,810,151
1877,12,2025-11-30,394,157,111,12,452,81
1877,12,2025-12-31,339,485,298,28,554,62
1877,13,2025-10-31,686,201,41,2,848,131
1877,13,2025-11-30,198,408,96,9,519,104
1877,13,2025-12-31,567,216,271,28,540,42
1877,14,2025-10-31,767,6,70,7,710,101
1877,14,2025-11-30,396,454,70,5,785,47
1877,14,2025-12-31,204,48,252,15,15,133
1877,15,2025-10-31,603,15,198,11,431,154
1877,15,2025-11-30,126,282,57,7,358,80
1877,15,2025-12-31,663,20,429,31,285,113
1878,1,2025-10-31,462,208,55,6,621,72
1878,1,2025-11-30,659,375,100,5,939,127
1878,1,2025-12-31,678,131,138,10,681,113
1878,2,2025-10-31,590,293,71,5,817,148
1878,2,2025-11-30,89,32,121,14,14,68
1878,2,2025-12-31,499,139,299,23,362,49
1878,3,2025-10-31,379,93,210,22,284,153
1878,3,2025-11-30,595,104,170,16,545,91
1878,3,2025-12-31,657,244,124,7,784,170
1878,4,2025-10-31,282,423,426,34,313,105
1878,4,2025-11-30,665,294,304,26,681,173
1878,4,2025-12-31,298,133,105,5,331,99
1878,5,2025-10-31,396,187,533,37,87,43
1878,5,2025-11-30,621,146,175,17,609,142
1878,5,2025-12-31,722,45,136,9,640,83
1878,6,2025-10-31,378,146,275,18,267,129
1878,6,2025-11-30,76,264,64,5,281,36
1878,6,2025-12-31,241,174,152,13,276,171
1878,7,2025-10-31,278,117,168,14,241,179
1878,7,2025-11-30,473,496,229,18,758,92
1878,7,2025-12-31,257,367,64,5,565,52
1878,8,2025-10-31,24,182,174,17,49,111
1878,8,2025-11-30,468,157,139,12,498,88
1878,8,2025-12-31,439,444,111,6,778,59
1878,9,2025-10-31,592,394,184,16,818,157
1878,9,2025-11-30,288,62,180,15,185,153
1878,9,2025-12-31,88,303,230,12,173,153
1878,10,2025-10-31,532,111,240,19,422,177
1878,10,2025-11-30,470,495,492,44,517,54
1878,10,2025-12-31,561,436,210,20,807,126
1878,11,2025-10-31,247,34,261,22,42,113
1878,11,2025-11-30,312,194,154,12,364,101
1878,11,2025-12-31,372,86,206,12,264,35
1878,12,2025-10-31,574,384,113,19,864,140
1878,12,2025-11-30,574,358,243,20,709,131
1878,12,2025-12-31,573,258,65,6,772,91
1878,13,2025-10-31,194,349,251,25,317,158
1878,13,2025-11-30,785,14,188,17,628,155
1878,13,2025-12-31,354,160,344,26,196,149
1878,14,2025-10-31,95,238,333,26,26,50
1878,14,2025-11-30,780,10,39,4,755,111
1878,14,2025-12-31,211,493,45,9,668,144
1878,15,2025-10-31,323,388,297,26,440,106
1878,15,2025-11-30,654,173,185,12,654,69
1878,15,2025-12-31,636,305,68,8,881,131
1879,1,2025-10-31,774,214,391,29,626,75
1879,1,2025-11-30,78,495,106,12,479,35
1879,1,2025-12-31,304,284,317,22,293,38
1879,2,2025-10-31,310,135,65,8,388,143
1879,2,2025-11-30,288,337,284,28,369,146
1879,2,2025-12-31,658,367,454,31,602,121
1879,3,2025-10-31,242,206,197,12,263,78
1879,3,2025-11-30,387,466,395,23,481,136
1879,3,2025-12-31,461,167,133,10,505,58
1879,4,2025-10-31,427,229,212,15,459,98
1879,4,2025-11-30,491,170,50,5,616,73
1879,4,2025-12-31,628,129,173,15,599,171
1879,5,2025-10-31,552,80,299,18,351,86
1879,5,2025-11-30,680,136,160,11,667,173
1879,5,2025-12-31,636,222,103,7,762,177
1879,6,2025-10-31,70,457,359,28,196,86
1879,6,2025-11-30,345,489,314,19,539,57
1879,6,2025-12-31,775,162,199,22,760,57
1879,7,2025-10-31,675,494,182,26,1013,40
1879,7,2025-11-30,279,347,153,8,481,178
1879,7,2025-12-31,728,339,255,20,832,166
1879,8,2025-10-31,536,469,495,47,557,140
1879,8,2025-11-30,242,361,144,7,466,103
1879,8,2025-12-31,272,383,294,25,386,139
1879,9,2025-10-31,600,34,388,26,272,63
1879,9,2025-11-30,223,375,285,20,333,174
1879,9,2025-12-31,791,373,284,20,900,165
1879,10,2025-10-31,495,248,244,15,514,54
1879,10,2025-11-30,281,355,224,25,437,72
1879,10,2025-12-31,255,42,168,16,145,73
1879,11,2025-10-31,63,207,177,12,105,52
1879,11,2025-11-30,550,386,126,12,822,44
1879,11,2025-12-31,439,190,177,11,463,165
1879,12,2025-10-31,248,404,388,26,290,123
1879,12,2025-11-30,159,401,255,22,327,99
1879,12,2025-12-31,606,316,206,10,726,126
1879,13,2025-10-31,125,469,68,11,537,120
1879,13,2025-11-30,587,244,504,47,374,124
1879,13,2025-12-31,406,13,419,38,38,167
1879,14,2025-10-31,330,153,152,12,343,40
1879,14,2025-11-30,447,10,233,21,245,117
1879,14,2025-12-31,745,390,85,7,1057,176
1879,15,2025-10-31,749,272,80,6,947,92
1879,15,2025-11-30,42,331,372,33,34,52
1879,15,2025-12-31,282,483,142,13,636,156
1880,1,2025-10-31,341,205,546,41,41,57
1880,1,2025-11-30,755,318,669,50,454,165
1880,1,2025-12-31,657,157,4,0,810,46
1880,2,2025-10-31,687,78,40,6,731,58
1880,2,2025-11-30,707,382,247,22,864,91
1880,2,2025-12-31,337,236,157,15,431,145
1880,3,2025-10-31,703,128,80,9,760,35
1880,3,2025-11-30,523,111,97,8,545,84
1880,3,2025-12-31,226,19,245,18,18,51
1880,4,2025-10-31,458,142,95,7,512,71
1880,4,2025-11-30,758,279,155,12,894,52
1880,4,2025-12-31,178,139,317,29,29,149
1880,5,2025-10-31,512,140,29,2,625,48
1880,5,2025-11-30,716,175,94,2,799,70
1880,5,2025-12-31,330,252,49,3,536,172
1880,6,2025-10-31,264,289,375,29,207,125
1880,6,2025-11-30,764,449,83,8,1138,153
1880,6,2025-12-31,543,375,32,2,888,169
1880,7,2025-10-31,606,434,304,24,760,143
1880,7,2025-11-30,232,485,526,44,235,62
1880,7,2025-12-31,402,150,91,4,465,48
1880,8,2025-10-31,429,96,341,18,202,65
1880,8,2025-11-30,347,291,111,11,538,98
1880,8,2025-12-31,783,359,57,1,1086,155
1880,9,2025-10-31,629,478,76,3,1034,101
1880,9,2025-11-30,756,99,556,41,340,97
1880,9,2025-12-31,565,419,134,15,865,62
1880,10,2025-10-31,643,237,559,44,365,127
1880,10,2025-11-30,131,295,164,17,279,137
1880,10,2025-12-31,384,127,88,5,428,137
1880,11,2025-10-31,653,453,224,18,900,66
1880,11,2025-11-30,773,328,171,8,938,123
1880,11,2025-12-31,784,148,94,11,849,45
1880,12,2025-10-31,444,145,390,30,229,104
1880,12,2025-11-30,400,90,198,13,305,117
1880,12,2025-12-31,103,488,144,8,455,106
1880,13,2025-10-31,46,472,81,8,445,120
1880,13,2025-11-30,160,107,217,16,66,138
1880,13,2025-12-31,269,188,117,8,348,33
1880,14,2025-10-31,48,372,96,12,336,111
1880,14,2025-11-30,191,114,112,11,204,45
1880,14,2025-12-31,584,47,364,26,293,35
1880,15,2025-10-31,474,40,111,9,412,54
1880,15,2025-11-30,774,360,74,4,1064,62
1880,15,2025-12-31,704,17,166,17,572,66
1881,1,2025-10-31,357,233,21,0,569,160
1881,1,2025-11-30,491,55,341,31,236,100
1881,1,2025-12-31,72,313,102,7,290,30
1881,2,2025-10-31,725,23,51,2,699,76
1881,2,2025-11-30,726,41,56,4,715,97
1881,2,2025-12-31,165,251,256,23,183,129
1881,3,2025-10-31,466,55,143,12,390,97
1881,3,2025-11-30,194,361,57,2,500,65
1881,3,2025-12-31,68,174,242,13,13,169
1881,4,2025-10-31,657,149,40,4,770,93
1881,4,2025-11-30,344,81,239,16,202,167
1881,4,2025-12-31,341,284,303,22,344,117
1881,5,2025-10-31,93,345,175,11,274,105
1881,5,2025-11-30,665,19,258,21,447,141
1881,5,2025-12-31,581,373,175,19,798,67
1881,6,2025-10-31,231,13,166,13,91,90
1881,6,2025-11-30,57,478,201,18,352,57
1881,6,2025-12-31,289,444,191,13,555,42
1881,7,2025-10-31,144,172,55,5,266,151
1881,7,2025-11-30,406,270,142,12,546,36
1881,7,2025-12-31,167,494,333,30,358,103
1881,8,2025-10-31,576,115,138,7,560,67
1881,8,2025-11-30,20,439,109,5,355,120
1881,8,2025-12-31,363,263,288,19,357,170
1881,9,2025-10-31,747,13,223,20,557,108
1881,9,2025-11-30,411,360,106,20,685,173
1881,9,2025-12-31,208,262,292,17,195,46
1881,10,2025-10-31,524,446,100,7,877,75
1881,10,2025-11-30,422,255,448,34,263,67
1881,10,2025-12-31,224,195,278,22,163,41
1881,11,2025-10-31,267,371,318,24,344,96
1881,11,2025-11-30,207,346,291,32,294,117
1881,11,2025-12-31,392,103,392,31,134,44
1881,12,2025-10-31,287,122,266,20,163,60
1881,12,2025-11-30,791,169,201,13,772,36
1881,12,2025-12-31,679,3,492,31,221,161
1881,13,2025-10-31,430,416,61,9,794,155
1881,13,2025-11-30,405,106,242,18,287,31
1881,13,2025-12-31,117,35,152,12,12,98
1881,14,2025-10-31,692,487,269,23,933,114
1881,14,2025-11-30,125,471,546,48,98,68
1881,14,2025-12-31,90,227,317,25,25,69
1881,15,2025-10-31,720,108,85,10,753,67
1881,15,2025-11-30,544,93,37,3,603,51
1881,15,2025-12-31,561,91,335,30,347,134
1882,1,2025-10-31,301,139,116,5,329,102
1882,1,2025-11-30,289,453,266,19,495,85
1882,1,2025-12-31,671,362,123,10,920,48
1882,2,2025-10-31,211,366,178,16,415,165
1882,2,2025-11-30,773,356,188,22,963,41
1882,2,2025-12-31,704,387,141,7,957,62
1882,3,2025-10-31,224,473,561,48,184,136
1882,3,2025-11-30,539,76,425,28,218,113
1882,3,2025-12-31,723,335,84,7,981,175
1882,4,2025-10-31,514,82,112,12,496,96
1882,4,2025-11-30,424,38,75,9,396,43
1882,4,2025-12-31,20,14,34,2,2,144
1882,5,2025-10-31,361,90,72,9,388,164
1882,5,2025-11-30,195,231,333,35,128,51
1882,5,2025-12-31,414,38,106,7,353,153
1882,6,2025-10-31,697,37,553,39,220,120
1882,6,2025-11-30,780,276,287,24,793,141
1882,6,2025-12-31,444,146,232,17,375,52
1882,7,2025-10-31,90,61,151,11,11,154
1882,7,2025-11-30,719,212,170,15,776,158
1882,7,2025-12-31,489,345,114,8,728,165
1882,8,2025-10-31,429,102,118,7,420,98
1882,8,2025-11-30,219,252,242,30,259,46
1882,8,2025-12-31,164,364,84,6,450,137
1882,9,2025-10-31,682,46,35,6,699,105
1882,9,2025-11-30,307,337,644,53,53,69
1882,9,2025-12-31,178,144,222,19,119,68
1882,10,2025-10-31,617,386,188,13,828,75
1882,10,2025-11-30,179,134,101,7,219,100
1882,10,2025-12-31,237,13,73,5,182,148
1882,11,2025-10-31,492,62,291,32,295,158
1882,11,2025-11-30,219,332,124,5,432,116
1882,11,2025-12-31,543,497,146,9,903,45
1882,12,2025-10-31,280,329,90,8,527,50
1882,12,2025-11-30,756,163,345,22,596,168
1882,12,2025-12-31,756,412,81,11,1098,144
1882,13,2025-10-31,64,111,77,7,105,140
1882,13,2025-11-30,530,361,114,9,786,30
1882,13,2025-12-31,341,193,534,44,44,34
1882,14,2025-10-31,124,272,230,13,179,109
1882,14,2025-11-30,173,188,99,9,271,72
1882,14,2025-12-31,685,319,637,48,415,85
1882,15,2025-10-31,601,40,204,14,451,166
1882,15,2025-11-30,622,327,291,27,685,148
1882,15,2025-12-31,112,278,383,28,35,130
1883,1,2025-10-31,511,54,179,12,398,113
1883,1,2025-11-30,396,473,371,29,527,70
1883,1,2025-12-31,437,268,38,2,669,129
1883,2,2025-10-31,562,325,887,82,82,141
1883,2,2025-11-30,799,266,214,14,865,84
1883,2,2025-12-31,202,223,39,3,389,47
1883,3,2025-10-31,402,329,364,31,398,51
1883,3,2025-11-30,491,124,335,30,310,41
1883,3,2025-12-31,519,410,398,33,564,34
1883,4,2025-10-31,198,461,64,9,604,148
1883,4,2025-11-30,654,237,121,9,779,71
1883,4,2025-12-31,301,334,207,24,452,30
1883,5,2025-10-31,694,350,65,9,988,30
1883,5,2025-11-30,694,121,550,43,308,175
1883,5,2025-12-31,343,345,360,23,351,117
1883,6,2025-10-31,331,216,60,7,494,161
1883,6,2025-11-30,392,299,146,12,557,85
1883,6,2025-12-31,187,428,151,9,473,105
1883,7,2025-10-31,516,206,258,27,491,33
1883,7,2025-11-30,326,58,384,25,25,87
1883,7,2025-12-31,626,118,79,8,673,71
1883,8,2025-10-31,26,87,113,9,9,133
1883,8,2025-11-30,563,189,334,35,453,160
1883,8,2025-12-31,399,287,72,4,618,102
1883,9,2025-10-31,453,170,138,7,492,142
1883,9,2025-11-30,379,172,180,16,387,133
1883,9,2025-12-31,43,268,36,3,278,46
1883,10,2025-10-31,201,344,314,25,256,140
1883,10,2025-11-30,89,362,164,20,307,94
1883,10,2025-12-31,646,141,202,15,600,178
1883,11,2025-10-31,225,254,18,1,462,34
1883,11,2025-11-30,254,69,215,18,126,175
1883,11,2025-12-31,309,397,59,2,649,171
1883,12,2025-10-31,252,84,336,18,18,114
1883,12,2025-11-30,354,54,185,14,237,39
1883,12,2025-12-31,629,119,365,22,405,86
1883,13,2025-10-31,663,431,240,20,874,139
1883,13,2025-11-30,642,222,226,13,651,88
1883,13,2025-12-31,766,329,710,57,442,113
1883,14,2025-10-31,632,25,100,8,565,146
1883,14,2025-11-30,281,57,338,22,22,172
1883,14,2025-12-31,331,417,193,12,567,128
1883,15,2025-10-31,493,373,74,3,795,62
1883,15,2025-11-30,607,299,245,20,681,38
1883,15,2025-12-31,273,96,369,29,29,175
1884,1,2025-10-31,773,116,310,15,594,97
1884,1,2025-11-30,723,329,203,18,867,51
1884,1,2025-12-31,682,99,156,10,635,131
1884,2,2025-10-31,548,274,81,4,745,101
1884,2,2025-11-30,187,381,208,16,376,95
1884,2,2025-12-31,308,124,401,28,59,100
1884,3,2025-10-31,327,99,260,23,189,123
1884,3,2025-11-30,793,406,279,34,954,168
1884,3,2025-12-31,505,265,286,18,502,42
1884,4,2025-10-31,240,10,18,0,232,73
1884,4,2025-11-30,627,413,85,7,962,162
1884,4,2025-12-31,687,310,415,40,622,33
1884,5,2025-10-31,766,288,214,13,853,47
1884,5,2025-11-30,256,14,55,4,219,55
1884,5,2025-12-31,540,39,97,8,490,115
1884,6,2025-10-31,383,349,110,10,632,128
1884,6,2025-11-30,577,118,120,6,581,165
1884,6,2025-12-31,646,399,330,19,734,121
1884,7,2025-10-31,568,444,137,6,881,96
1884,7,2025-11-30,723,318,106,9,944,60
1884,7,2025-12-31,519,182,104,4,601,154
1884,8,2025-10-31,346,374,64,0,656,131
1884,8,2025-11-30,787,146,267,31,697,71
1884,8,2025-12-31,521,218,366,27,400,65
1884,9,2025-10-31,744,42,277,21,530,139
1884,9,2025-11-30,218,334,137,10,425,66
1884,9,2025-12-31,231,201,220,20,232,98
1884,10,2025-10-31,169,38,207,16,16,129
1884,10,2025-11-30,455,23,34,2,446,79
1884,10,2025-12-31,30,177,207,20,20,83
1884,11,2025-10-31,391,224,615,66,66,133
1884,11,2025-11-30,187,168,163,13,205,79
1884,11,2025-12-31,441,289,179,12,563,82
1884,12,2025-10-31,520,356,76,5,805,43
1884,12,2025-11-30,612,301,377,21,557,163
1884,12,2025-12-31,63,458,123,12,410,142
1884,13,2025-10-31,602,351,252,20,721,179
1884,13,2025-11-30,411,64,146,9,338,150
1884,13,2025-12-31,135,392,169,10,368,64
1884,14,2025-10-31,319,255,190,19,403,45
1884,14,2025-11-30,170,274,183,14,275,41
1884,14,2025-12-31,508,17,179,13,359,171
1884,15,2025-10-31,367,456,79,6,750,174
1884,15,2025-11-30,630,220,148,9,711,99
1884,15,2025-12-31,684,492,334,26,868,148
1885,1,2025-10-31,332,429,148,13,626,133
1885,1,2025-11-30,687,143,195,11,646,110
1885,1,2025-12-31,771,360,143,14,1002,136
1885,2,2025-10-31,526,124,60,8,598,120
1885,2,2025-11-30,551,38,73,5,521,55
1885,2,2025-12-31,720,402,155,13,980,80
1885,3,2025-10-31,792,341,142,11,1002,129
1885,3,2025-11-30,552,306,267,32,623,43
1885,3,2025-12-31,658,133,75,6,722,140
1885,4,2025-10-31,619,12,474,34,191,173
1885,4,2025-11-30,175,301,225,23,274,43
1885,4,2025-12-31,286,498,336,26,474,82
1885,5,2025-10-31,415,168,131,13,465,127
1885,5,2025-11-30,138,39,139,12,50,173
1885,5,2025-12-31,605,338,24,3,922,69
1885,6,2025-10-31,478,320,501,42,339,145
1885,6,2025-11-30,580,377,227,29,759,73
1885,6,2025-12-31,681,291,178,16,810,147
1885,7,2025-10-31,486,263,253,15,511,163
1885,7,2025-11-30,222,38,131,14,143,94
1885,7,2025-12-31,765,44,165,15,659,135
