ProductID,ProductName,CategoryID,SellerID,CostPrice,ListPrice,ProductStatus
2435,Report Trouble 3356,13,475,1896.99,2272.71,Active
2436,Its Approach 9145,12,277,3107.76,5879.23,Active
2437,Magazine Sound 5229,13,168,10057.53,19173.22,Active
2438,Add Since 2789,13,79,2445.31,3872.17,Inactive
2439,Rest Quality 4172,7,359,4949.58,9755.52,Active
2440,Source Charge 6956,4,278,760.71,1290.98,Inactive
2441,Behavior At 8949,7,456,3629.22,4301.9,Active
2442,Billion Hold 4393,23,287,6754.71,7807.63,Active
2443,Church Visit 5695,25,200,2181.78,2682.6,Inactive
2444,True Evidence 9401,10,1,2655.21,3396.32,Active
2445,Board Dinner 4498,3,95,9634.78,19058.9,Active
2446,Two Green 7425,13,398,2240.34,4793.09,Active
2447,Concern Responsibility 7772,20,3,4250.21,5196.6,Active
2448,Artist Surface 2619,15,92,1575.77,2939.62,Inactive
2449,Artist Natural 1566,8,386,2827.1,4997.18,Active
2450,War Available 4620,9,54,1282.79,1608.52,Active
2451,Could Model 5940,15,393,861.43,1343.14,Active
2452,Could Particular 9193,3,387,2036.42,3608.98,Inactive
2453,Important Both 3695,13,423,7712.9,9646.57,Active
2454,Should Minute 6683,4,83,3683.47,4980.26,Active
2455,Car Imagine 4538,21,41,5502.92,8416.56,Inactive
2456,My Husband 8649,11,488,1216.27,1417.36,Inactive
2457,Green Professor 3305,14,164,16281.21,29920.91,Active
2458,Tough Probably 3248,19,453,6440.82,9345.29,Active
2459,Enjoy Ability 4695,20,43,1359.92,1665.87,Active
2460,Toward Sound 7637,4,44,2058.6,2583.15,Active
2461,Minute Value 2188,25,275,874.44,1212.62,Active
2462,Box Determine 1451,25,276,797.38,1229.76,Active
2463,Fear Work 5507,5,260,4094.66,7380.55,Active
2464,How And 8543,16,301,491.46,1018.98,Active
2465,Determine Table 8590,6,48,3298.24,7067.73,Active
2466,Determine Beyond 5508,22,42,1655.63,3101.95,Active
2467,Blood Wide 5490,20,279,4590.85,8168.85,Active
2468,Mr Brother 641,19,463,3266.55,3865.22,Active
2469,Affect Ago 2854,24,462,952.88,1111.96,Inactive
2470,Military One 2767,9,157,2426.36,3157.1,Active
2471,Quite Conference 9497,7,143,3306.44,4117.23,Inactive
2472,Firm Company 5023,17,36,3147.61,5155.43,Inactive
2473,Administration Card 3613,23,383,2746.46,4490.12,Active
2474,Physical Yes 5206,25,480,7951.18,17453.58,Active
2475,Security Water 7741,10,94,7157.39,15176.7,Active
2476,Challenge Sister 7443,1,104,1203.68,1565.67,Active
2477,Road Adult 5098,2,39,965.84,2048.59,Inactive
2478,Discover As 5572,25,184,1049.06,2133.73,Active
2479,Fund Modern 6453,25,348,2508.42,4789.66,Inactive
2480,Age Lose 7883,24,254,3499.0,5796.33,Inactive
2481,Catch Their 1984,12,379,12573.2,26800.76,Active
2482,Buy Bar 8146,9,134,1440.58,1948.21,Active
2483,Forward Your 7657,20,387,2960.72,3597.12,Inactive
2484,Whatever Trouble 6110,13,430,2448.26,4807.0,Active
2485,For Hotel 5712,18,24,4294.16,7118.38,Active
2486,Loss Play 2236,11,263,2813.09,4619.53,Active
2487,Type Design 5245,19,413,1491.02,2319.23,Active
2488,Effect History 6586,11,293,3315.31,7281.07,Inactive
2489,Everyone Event 1359,21,169,11714.52,18548.98,Active
2490,Enjoy Movement 4435,6,346,2821.66,3910.61,Inactive
2491,Clearly President 2672,9,370,11251.23,18121.57,Active
2492,Want Yourself 859,18,474,2726.46,4836.83,Active
2493,Individual Center 9155,1,430,7690.94,9208.58,Active
2494,Work Detail 4817,7,377,1867.73,2882.21,Active
2495,Thousand Heavy 2932,9,130,4391.69,6616.98,Active
2496,Chair Carry 8118,4,95,7383.93,12976.99,Active
2497,Majority Choice 1020,23,39,5817.55,10361.17,Active
2498,Same Challenge 4413,1,379,12375.44,19468.81,Inactive
2499,Thought Paper 6085,22,180,28142.01,55691.02,Active
2500,Tough Good 3722,1,281,901.69,1699.33,Active
2501,Reason Most 6252,6,94,1183.27,2536.48,Inactive
2502,Professional Author 2025,20,449,940.07,1773.81,Inactive
2503,Compare Understand 3038,12,406,13950.92,29099.0,Active
2504,Should Yeah 5604,15,476,1830.5,2712.84,Active
2505,Yourself Size 733,16,293,2257.36,4795.4,Inactive
2506,Store Raise 2635,1,471,4527.23,8684.45,Active
2507,Contain Break 4902,5,225,2879.8,4272.78,Active
2508,Job Other 6238,24,319,3966.17,7019.66,Active
2509,Whether Fire 7282,10,381,1846.7,3935.63,Inactive
2510,When Other 162,9,364,9459.23,18292.52,Active
2511,Crime Suggest 892,5,368,1237.74,2288.57,Active
2512,Note Scientist 3680,23,202,2741.76,5566.99,Inactive
2513,Congress Study 9022,19,380,3684.64,5209.73,Active
2514,Data Nearly 7620,15,416,5050.69,11089.64,Active
2515,Development Bed 7113,22,146,4052.55,4713.65,Inactive
2516,Resource Behind 384,19,13,2318.88,4943.52,Active
2517,Human City 5049,16,452,1692.28,2832.6,Active
2518,Present Book 1090,24,244,12019.32,25941.17,Active
2519,Local That 7992,3,28,1047.99,1342.56,Active
2520,Mother Beautiful 9698,23,437,5812.53,12127.58,Active
2521,Brother Nearly 3918,19,31,1104.9,2010.6,Inactive
2522,Hot Age 186,13,474,4302.03,9215.39,Active
2523,Rule While 6639,19,330,6372.62,7398.25,Active
2524,He Tonight 7640,2,428,1013.49,1808.57,Active
2525,Century Idea 529,3,103,5098.69,9727.34,Inactive
2526,Help Kid 3666,25,8,1777.33,3357.95,Active
2527,Ahead Medical 8083,22,141,465.52,998.29,Active
2528,Above Already 2960,10,339,5655.16,7574.44,Inactive
2529,Race Medical 4294,19,329,1274.06,2155.06,Inactive
2530,Interest General 7150,9,300,1726.67,3230.71,Inactive
2531,Author Already 999,12,302,911.51,1472.26,Active
2532,Rise Wear 8482,17,4,1676.52,2453.59,Active
2533,Cultural Task 6179,6,232,9173.2,15183.17,Inactive
2534,Lot Son 4415,19,147,12323.96,21800.43,Active
2535,Democratic Clearly 4068,11,444,1511.48,3049.01,Active
2536,Between Choice 101,15,31,2553.99,3807.83,Active
2537,Something Front 5965,17,133,3654.85,5939.31,Active
2538,I Responsibility 8852,20,268,1268.48,1724.65,Active
2539,Since Reduce 3686,2,431,4907.65,8768.72,Active
2540,Range Science 9009,2,333,9224.6,16182.33,Active
2541,Low Move 5876,16,99,1108.75,1954.88,Inactive
2542,Care Individual 5964,22,356,8783.03,11374.63,Active
2543,Capital Pay 6572,20,412,1128.38,1956.59,Inactive
2544,Reach Short 2482,14,52,2337.86,4574.9,Active
2545,Degree Speech 7203,11,350,21921.82,30072.5,Active
2546,Population Response 9683,8,255,13184.83,17979.86,Active
2547,Where Course 8246,15,369,994.41,1912.49,Active
2548,Attention Black 4413,6,197,5800.91,11913.96,Active
2549,Score Day 7645,8,173,1023.58,2023.21,Inactive
2550,Far Great 9098,15,259,4490.9,6841.23,Active
2551,Use Any 8301,22,475,2153.71,3448.47,Active
2552,Evening Find 2502,19,420,4852.59,8223.79,Active
2553,Pressure Understand 567,17,271,3864.42,6148.34,Inactive
2554,Other Issue 9136,20,473,3615.82,4228.17,Active
2555,Draw Lot 1872,22,259,2542.15,3797.59,Active
2556,Night Crime 7541,12,27,17898.74,35673.73,Active
2557,Nearly Along 1693,19,411,2013.26,2854.6,Inactive
2558,Religious Protect 4492,4,136,1752.48,3461.03,Inactive
2559,Water Scene 2669,14,258,10441.99,21305.91,Active
2560,Argue Education 557,12,462,1294.26,2433.41,Inactive
2561,Candidate Cultural 7124,9,352,6711.52,11726.56,Active
2562,Ask Never 3873,12,316,2315.22,4034.47,Active
2563,Agree Hold 7738,21,417,1504.31,2311.39,Active
2564,Option Attorney 8632,1,357,7418.92,12639.88,Active
2565,End International 2061,22,209,3806.01,5554.37,Active
2566,Wall Energy 6767,14,209,3152.48,5863.97,Active
2567,Kitchen Use 5424,10,257,3462.91,5834.76,Active
2568,Much Interview 3051,15,62,5179.03,9746.69,Active
2569,Exactly Issue 3708,22,363,934.85,1843.21,Inactive
2570,Tell Human 6045,18,192,7122.22,12821.32,Inactive
2571,Loss Throw 9749,23,182,751.46,987.59,Active
2572,Man Realize 9335,2,27,1242.6,2122.25,Active
2573,Total Specific 3505,10,97,5434.29,10374.36,Inactive
2574,Door Tell 4021,6,68,6766.08,11643.1,Active
2575,Majority Idea 9881,25,436,1940.62,2244.58,Active
2576,Special Minute 2339,15,280,5858.38,9043.75,Active
2577,Move Box 7339,4,134,2287.44,4361.85,Active
2578,Shake Adult 8479,20,245,800.66,1005.02,Active
2579,Force Build 697,14,422,1791.2,3158.84,Active
2580,Record Thought 5441,5,181,976.62,1271.67,Active
2581,Participant Support 1365,16,371,2956.21,5595.91,Active
2582,Alone Team 5755,10,306,3708.06,6439.51,Active
2583,Executive Group 4907,17,378,4192.55,8996.19,Active
2584,Begin Work 9259,14,305,1019.73,1182.15,Active
2585,Property Voice 637,2,493,4210.95,6340.74,Active
2586,Win Western 4089,14,352,4671.25,7234.63,Active
2587,Instead Individual 6374,5,166,8683.15,15291.57,Inactive
2588,Nearly Actually 7348,16,187,1895.75,4069.06,Active
2589,Marriage Table 5461,3,402,1265.14,2474.45,Inactive
2590,Do Already 8669,12,353,1561.53,3094.87,Active
2591,Majority Sing 1948,21,117,3471.08,4831.37,Active
2592,Represent Role 6010,13,402,2896.97,3920.45,Inactive
2593,Remember Growth 4727,4,250,2572.35,4059.63,Active
2594,Section Left 6098,6,474,1881.18,2763.25,Inactive
2595,Worker Of 5809,2,370,4800.63,9319.3,Active
2596,Her Base 4995,1,54,4575.58,7484.89,Inactive
2597,Catch Us 386,23,44,2386.46,4654.4,Inactive
2598,Billion Key 993,21,366,19248.69,24407.65,Active
2599,Real Name 8788,25,276,1022.41,2133.41,Inactive
2600,Money Government 2918,11,60,1944.59,3278.1,Active
2601,My Group 4697,21,104,1322.8,2898.03,Active
2602,Notice Goal 3888,8,204,1611.36,2673.09,Inactive
2603,Body Somebody 2993,21,495,2439.48,3413.05,Active
2604,Degree Value 2608,23,229,3834.63,5076.96,Active
2605,About Book 5664,12,427,3035.86,5510.87,Active
2606,Realize Often 2805,10,33,28144.58,55916.06,Active
2607,Look Two 9253,10,327,809.41,1712.07,Inactive
2608,Particularly Identify 8737,17,217,2230.55,2963.03,Active
2609,Lose Letter 3398,10,183,4943.26,6671.71,Active
2610,Maintain Although 5941,2,136,315.96,512.07,Inactive
2611,Discover Business 9513,8,434,5305.37,7430.47,Active
2612,Call Stand 9423,11,160,9137.11,18261.5,Inactive
2613,Wind Remember 3729,9,498,2273.02,3393.18,Active
2614,Card Whose 4581,3,277,1711.82,2717.69,Active
2615,Around Direction 7500,12,369,1990.93,2309.53,Active
2616,Discuss Successful 6333,25,339,3891.95,4675.75,Active
2617,Beautiful Mean 4758,20,75,3338.83,5878.94,Inactive
2618,Goal Store 5758,20,440,4811.28,9865.77,Inactive
2619,Stage Remember 687,19,318,1519.0,2461.88,Active
2620,Before Series 9417,8,365,6174.27,12870.78,Active
2621,Short East 7679,13,288,2693.09,3222.42,Active
2622,Idea Speak 1266,24,389,22732.42,47445.17,Inactive
2623,Send Firm 1217,22,220,1330.28,2347.77,Active
2624,Guy All 3184,24,380,9217.81,13886.12,Active
2625,Letter Without 9883,17,476,1681.86,2111.48,Active
2626,Time Painting 7543,9,47,1082.89,1514.46,Active
2627,Focus Stage 9378,17,15,2929.28,5914.48,Active
2628,Add Adult 7769,15,182,1157.73,2528.06,Active
2629,Night Office 7579,10,19,3967.24,4859.31,Active
2630,Produce Toward 1180,11,281,6567.41,8631.37,Active
2631,Right Book 1676,14,477,2028.63,3118.17,Active
2632,Those More 5584,21,202,1530.34,3330.87,Active
2633,Time Near 4198,19,324,6507.75,8383.02,Inactive
2634,Degree When 2550,1,413,1311.68,2799.91,Active
2635,Pressure Determine 4038,17,33,858.79,1260.59,Active
2636,High Performance 8493,1,262,6083.16,9990.06,Active
2637,That Best 963,10,292,3464.57,5060.42,Active
2638,American Air 7616,25,30,2864.76,5430.18,Active
2639,Month Several 6395,4,385,1413.46,1736.74,Active
2640,Another Fast 5601,14,85,5049.67,10278.74,Active
2641,Capital Speech 2785,16,192,5451.57,9100.62,Active
2642,World Crime 6305,10,398,623.75,795.61,Active
2643,Save Provide 6159,24,363,30271.48,43168.46,Active
2644,Without Throughout 9269,13,435,977.81,1235.31,Inactive
2645,Effort Along 6059,20,363,1747.51,3047.36,Active
2646,Worker Suddenly 133,20,499,2032.01,4316.28,Active
2647,Enter Several 8177,12,185,597.22,840.77,Active
2648,Not Power 6347,5,385,1369.07,2907.8,Active
2649,Individual Marriage 937,4,159,1828.06,2588.42,Active
2650,Rate Democratic 824,12,387,2188.25,2888.27,Active
2651,Debate With 4292,9,475,1566.92,3218.81,Active
2652,Imagine Practice 9513,21,172,7478.99,12867.56,Active
2653,Study Recognize 785,5,204,3847.35,5838.33,Active
2654,Traditional Mind 3652,11,345,6240.96,11745.8,Active
2655,Question Message 8065,3,349,2279.99,3719.18,Active
2656,Personal He 2670,20,228,5102.05,6231.5,Active
2657,Subject Without 3571,4,43,3482.6,6432.82,Active
2658,Purpose Evening 149,17,391,5456.82,10164.36,Active
2659,Goal Stuff 7938,2,383,1284.48,2150.73,Inactive
2660,Investment Husband 210,9,14,7659.19,13298.89,Active
2661,In System 7819,20,30,3457.73,4062.36,Active
2662,Growth Here 9696,24,308,3066.37,4406.26,Active
2663,Mean Contain 2406,22,12,9026.1,12221.18,Inactive
2664,Event Him 7799,15,148,2375.22,4763.11,Inactive
2665,Six Threat 8373,17,478,2226.02,2995.96,Inactive
2666,Enter Important 9408,16,305,8569.64,16713.33,Active
2667,According Around 1826,15,455,2179.72,3823.9,Active
2668,People Garden 3948,4,445,2532.23,3946.5,Active
2669,Could Nation 9640,13,145,889.58,1718.14,Active
2670,Participant Performance 3129,10,316,1428.87,2317.8,Inactive
2671,Word Official 5609,11,157,6673.72,12815.99,Inactive
2672,Writer Event 7381,9,262,3623.58,7304.9,Inactive
2673,Fast Miss 5591,6,171,1246.89,1794.83,Active
2674,Go Nation 6897,3,158,1856.41,3740.23,Inactive
2675,Treat Action 4705,10,325,1407.01,2337.81,Active
2676,Build Store 9523,7,465,3969.75,7562.85,Active
2677,Us Owner 1443,18,390,4318.76,9336.16,Inactive
2678,Hear Relationship 2208,15,52,1831.95,2488.51,Active
2679,Skin Billion 4151,20,140,1276.01,2388.86,Active
2680,Bill History 5729,22,96,779.51,1686.52,Inactive
2681,Early Place 7443,18,251,9469.86,11876.19,Inactive
2682,Including Discover 5922,25,456,2384.81,3753.13,Active
2683,Bed Really 4208,25,113,4640.28,6360.75,Active
2684,Draw Listen 7142,23,373,1274.02,2385.78,Inactive
2685,Wear Avoid 3690,23,6,2222.97,2639.76,Active
2686,Lead Other 9679,9,3,1180.66,2544.47,Active
2687,New Anything 7350,10,422,4966.6,6721.75,Active
2688,Television Fine 9199,21,212,5521.25,10738.7,Active
2689,Approach Doctor 8429,2,333,5673.25,12343.03,Inactive
2690,Career Remember 7473,22,391,1565.26,2459.47,Active
2691,Finally Reach 4883,9,15,3232.11,5751.39,Active
2692,Sound Speak 3891,25,483,1123.2,2300.58,Inactive
2693,Child Candidate 5385,15,458,3288.18,4547.54,Inactive
2694,Action Politics 3826,23,398,5523.89,10292.65,Active
2695,Their Early 6106,22,453,2174.61,4572.43,Inactive
2696,Almost Career 6792,3,196,2631.1,3437.97,Active
2697,Town Song 3664,3,162,1384.25,2441.85,Active
2698,Time Career 3771,22,414,1527.56,3210.7,Inactive
2699,Represent Mouth 6046,24,447,1546.19,3394.6,Active
2700,Others Pay 7491,1,422,1676.03,2908.0,Active
2701,Especially Artist 1132,7,167,6413.06,10698.82,Active
2702,President Far 9339,13,115,1677.05,2322.83,Inactive
2703,Bring Week 9564,20,130,2924.31,4537.88,Active
2704,Situation Allow 6134,18,465,5704.71,11002.45,Active
2705,Within Answer 6800,15,196,3801.91,6711.36,Active
2706,So Support 6607,15,182,23451.99,47635.07,Inactive
2707,Miss Data 8495,12,194,5121.81,7931.52,Active
2708,Traditional Land 6839,11,126,2306.79,4234.69,Active
2709,Grow Yes 7696,3,204,948.44,1287.36,Active
2710,Respond Always 6170,21,469,7699.52,9534.37,Active
2711,Peace Society 3453,13,177,2070.8,2657.01,Active
2712,Democratic Issue 5179,13,349,1579.24,3120.6,Active
2713,Size Chance 1568,16,110,1411.69,3086.98,Active
2714,Participant Set 8073,21,425,1208.71,2648.71,Inactive
2715,Marriage You 2954,18,256,2469.15,4993.36,Inactive
2716,Authority Opportunity 971,2,223,1958.87,4105.65,Active
2717,Kitchen Expert 7195,11,348,3467.15,6460.56,Active
2718,Trouble Main 7129,4,293,17449.16,28339.15,Active
2719,Public Similar 7341,3,147,3128.8,6414.11,Active
2720,But Opportunity 1916,16,487,12020.31,15268.54,Active
2721,Behind Piece 7737,16,340,2299.08,3060.64,Active
2722,Mission Begin 7977,15,339,2479.9,3973.72,Active
2723,Explain Far 5863,20,365,467.04,870.79,Active
2724,Become Enough 6185,5,438,7880.57,15182.47,Active
2725,Nature Impact 1303,17,79,1490.1,2649.84,Active
2726,Factor Move 4155,23,461,5537.48,9706.97,Inactive
2727,Or Newspaper 8204,24,71,411.94,660.08,Active
2728,Authority Account 4289,4,298,1711.06,2777.98,Active
2729,Per Debate 8574,2,254,3274.47,4683.7,Active
2730,Brother Table 2311,5,493,2497.73,4800.43,Inactive
2731,Minute Discussion 3250,25,499,1510.07,1824.86,Active
2732,Role Stop 3523,20,404,3463.46,7603.24,Active
2733,Early Break 5869,23,395,5370.03,8039.62,Active
2734,Especially Those 1659,9,151,927.71,1531.68,Active
2735,Support True 771,18,371,4394.3,7446.66,Inactive
2736,Edge One 3421,11,275,7000.2,10088.04,Inactive
2737,Offer Tonight 1949,8,483,6476.62,11418.07,Inactive
2738,Born Security 4676,25,251,3017.54,6451.57,Active
2739,Moment Early 380,8,492,2324.28,3223.65,Active
2740,Range Understand 2308,12,188,4930.96,10823.5,Active
2741,Our Catch 2667,3,224,2587.91,4309.41,Active
2742,Everybody Who 174,3,265,8036.67,9271.99,Active
2743,Why Tend 4849,25,331,18989.49,26006.45,Inactive
2744,Former Successful 8167,24,400,1159.69,1983.25,Inactive
2745,Artist Large 9684,20,242,3911.02,5675.82,Active
2746,Should Stage 8033,15,300,2768.14,5026.84,Active
2747,Participant Must 8156,19,335,596.45,1209.45,Active
2748,Consider Partner 9085,7,455,4078.02,5503.27,Active
2749,Decade Than 3793,1,53,2661.18,5774.96,Active
2750,Eight Agreement 1685,3,300,5771.03,8434.89,Inactive
2751,Lot Safe 9145,12,430,6101.29,12616.1,Active
2752,Rather Reason 1391,11,199,3416.32,5667.03,Active
2753,Hundred Effect 6577,13,475,6287.79,8719.35,Active
2754,Animal Moment 2306,24,377,1096.77,1523.05,Active
2755,Order Very 6662,2,477,2826.83,3593.31,Inactive
2756,Summer Blue 822,13,107,7591.05,15720.49,Inactive
2757,Concern Anyone 5126,4,369,5831.47,8457.55,Inactive
2758,Owner Face 6479,12,274,2596.84,4104.28,Inactive
2759,Computer Blood 8442,4,489,4201.42,5267.62,Inactive
2760,According Meeting 6759,12,412,1560.76,2040.33,Active
2761,Finish Example 5541,6,334,10225.27,15252.33,Active
2762,Half Learn 2733,7,447,6310.78,11454.47,Inactive
2763,Than Not 8396,19,389,3291.63,6308.18,Active
2764,Nor Crime 7117,12,91,4055.17,5499.85,Active
2765,Wall Identify 3709,10,219,4351.18,9059.49,Active
2766,Method Those 2889,4,442,4892.26,7455.24,Inactive
2767,Their Art 2001,23,11,2391.65,4610.6,Inactive
2768,Beautiful Across 7723,22,313,5130.26,6540.84,Active
2769,Tough Real 8973,25,253,14454.33,24798.02,Active
2770,There Station 3149,7,101,6023.26,12462.83,Inactive
2771,Official Cultural 2008,9,184,2283.87,3870.64,Inactive
2772,Ground Policy 4410,9,7,2270.31,3703.76,Active
2773,Check City 8033,7,68,3581.32,6064.33,Active
2774,Pick Loss 8819,16,185,10015.9,14864.15,Inactive
2775,Guy Few 9751,11,63,4278.66,5631.14,Active
2776,Drop Seat 7640,12,214,712.01,1262.34,Inactive
2777,Environmental I 5971,9,350,1332.1,2397.66,Active
2778,Natural Memory 1562,22,127,1337.81,1656.8,Active
2779,Involve Yet 8352,3,166,4973.5,8190.48,Active
2780,Above Young 3845,1,3,1091.66,1406.25,Active
2781,Audience Could 2423,2,60,7057.1,13752.03,Inactive
2782,Face Hand 2925,8,230,11588.06,21162.77,Inactive
2783,Culture Live 4915,22,393,5995.99,12460.86,Active
2784,Reason With 4436,11,465,582.18,1122.96,Active
2785,Forward Officer 9721,10,244,1519.15,2805.41,Active
2786,Security Several 2435,12,472,2421.16,4378.21,Inactive
2787,Campaign Situation 4236,10,317,1938.95,3264.77,Active
2788,Various Population 508,25,245,1428.49,2915.53,Active
2789,Hair Build 2099,18,177,1570.06,2529.55,Active
2790,Push Line 9343,8,452,3205.71,5571.67,Active
2791,Heavy Safe 9820,23,94,1967.01,3906.86,Active
2792,Off Deal 9503,22,46,2316.29,4684.94,Active
2793,Couple City 1083,12,413,5279.39,8729.06,Inactive
2794,Leader Yeah 3502,4,425,483.61,990.58,Active
2795,Ahead Study 9697,8,435,819.93,1422.54,Active
2796,Director Floor 5210,18,280,2017.33,3177.93,Active
2797,Reality Represent 4359,15,130,2144.98,4634.19,Active
2798,Bar Fight 6282,20,35,1823.45,3435.15,Active
2799,Natural Only 6966,8,296,3012.26,4532.33,Inactive
2800,Take Memory 2282,6,33,2207.61,3332.42,Active
2801,Shoulder Key 7581,3,119,10021.33,21279.96,Active
2802,Human Recently 8218,3,14,1306.42,1957.53,Inactive
2803,Safe Well 4783,13,492,3221.42,5614.08,Active
2804,Western Charge 2539,14,163,2413.78,3470.94,Active
2805,Push Hard 8214,12,265,2839.7,5317.79,Inactive
2806,Score Bill 3295,17,272,2293.99,3923.34,Active
2807,Pass Begin 6214,10,283,6020.7,9587.61,Active
2808,Same Still 1416,23,390,4012.68,7782.91,Inactive
2809,These Professor 9669,14,324,1209.53,1658.53,Active
2810,She Most 1621,16,300,7931.78,16236.47,Inactive
2811,Doctor Spring 8663,19,470,4458.91,5448.87,Inactive
2812,Community Training 5957,10,249,2245.86,2915.4,Active
2813,Hotel Before 4110,22,120,5527.5,9571.28,Inactive
2814,Single Wide 9733,23,121,1797.76,2962.25,Inactive
2815,Floor Institution 2985,9,493,3459.97,5580.07,Inactive
2816,Clear Staff 829,12,304,1219.56,2660.7,Inactive
2817,Mouth Back 7593,5,446,5537.68,7913.25,Inactive
2818,Market Various 1489,5,488,4015.57,7299.65,Active
2819,Pull Mission 845,3,323,2974.23,5234.09,Active
2820,Describe Few 4432,25,470,4558.89,6372.3,Active
2821,Ok Sign 7854,11,481,865.6,1508.83,Active
2822,Together Something 5733,12,197,5717.59,12528.06,Inactive
2823,Less Knowledge 9759,6,190,1613.02,2143.96,Active
2824,Capital Blood 3504,9,244,11614.57,15543.1,Inactive
2825,Politics Wish 1988,22,316,2869.55,4137.03,Inactive
2826,Rise Edge 1136,22,209,1067.65,1833.31,Inactive
2827,Ahead Example 616,4,284,18037.71,29685.06,Inactive
2828,Describe Early 8768,25,284,5150.68,10051.36,Active
2829,Because Democratic 3200,20,279,1301.2,2752.29,Inactive
2830,Seat According 6200,8,206,3674.69,6947.89,Active
2831,Send Charge 6279,24,161,6710.45,11653.5,Inactive
2832,Natural Add 8965,7,112,251.13,319.93,Active
2833,Two Lawyer 4748,24,367,3414.25,4680.06,Active
2834,Answer Local 6206,16,102,2999.34,5822.59,Active
2835,According Challenge 2175,18,75,3090.02,5517.77,Active
2836,Attorney Away 4370,15,415,834.17,972.05,Inactive
2837,Already Particular 1764,24,436,2411.51,4361.77,Active
2838,Risk Red 4824,20,251,888.0,1421.02,Active
2839,Election Leader 3095,8,320,3971.68,8041.98,Inactive
2840,Bed Value 5924,24,65,1884.37,2949.81,Active
2841,Ball Question 9696,18,58,3446.1,5786.52,Active
2842,Customer Discussion 916,1,274,2977.56,5366.97,Inactive
2843,Hour Analysis 9706,18,219,3508.71,6331.86,Active
2844,Environmental Any 2814,8,342,2019.03,4337.18,Active
2845,Responsibility Meeting 1828,5,419,2975.5,4885.34,Inactive
2846,Food Whole 8728,3,88,3421.34,6895.19,Inactive
2847,Price Building 1300,8,55,8868.63,17703.52,Inactive
2848,Market Start 9986,9,495,3724.05,7396.87,Active
2849,Even Building 6081,15,95,5272.46,6313.77,Inactive
2850,Throughout Hot 5470,7,81,5352.06,8726.3,Active
2851,Heart While 863,20,333,2926.9,5644.0,Active
2852,Board Cultural 6524,18,260,4898.62,7935.68,Active
2853,Place As 5960,6,292,4314.92,7513.33,Active
2854,Appear Manager 7741,21,16,764.39,1635.56,Active
2855,Ready They 8933,12,484,4876.85,8999.01,Active
2856,Activity Not 9322,18,411,6885.92,14280.96,Inactive
2857,Happen Rule 7520,3,484,4200.09,7225.09,Active
2858,Rich Tend 192,17,59,1321.19,1650.68,Active
2859,Teacher Way 7653,8,78,1518.2,2831.32,Inactive
2860,How Beyond 7017,20,356,1578.06,2662.53,Inactive
2861,Good Trade 9054,4,74,3849.4,7153.51,Active
2862,Debate Between 5562,12,151,5731.24,10786.24,Active
2863,Mr Structure 4451,16,206,577.48,1080.6,Active
2864,Happen Shoulder 1699,4,255,2127.24,4207.27,Inactive
2865,Day Vote 5488,10,105,2934.73,6186.54,Active
2866,Use Together 9220,11,386,3495.47,6499.39,Active
2867,Direction Clearly 1432,21,45,1499.15,2488.36,Active
2868,Soldier Reason 6788,9,478,2877.4,5145.75,Active
2869,Car Evidence 5166,16,481,3256.83,5924.84,Active
2870,Draw Reflect 3847,2,85,2726.94,3862.54,Active
2871,Trip Technology 3560,11,343,3744.63,6478.39,Active
2872,Imagine Break 385,19,420,2614.21,5293.17,Active
2873,Production Each 3330,7,132,3633.64,4820.72,Inactive
2874,Especially Myself 5415,15,110,1634.15,2137.6,Inactive
2875,Dream Little 5923,3,425,2855.93,5556.56,Inactive
2876,Hit Nation 8505,15,30,1995.92,4331.51,Active
2877,Tonight His 9098,1,459,3170.91,5571.14,Inactive
2878,Woman Base 8586,11,422,2952.91,4343.93,Active
2879,Theory Bit 3179,21,346,1926.93,3714.45,Inactive
2880,Hospital Bank 9738,16,155,2227.79,4492.03,Active
2881,Student Tell 4198,7,361,2389.58,3077.99,Inactive
2882,Read Theory 2015,16,411,2323.49,3732.77,Active
2883,Involve Professional 198,22,176,612.56,1199.19,Active
2884,Bill Out 8175,8,446,8217.93,14598.36,Active
2885,Against Cost 6490,5,383,2385.74,4914.1,Active
2886,High Program 7880,4,312,4638.06,6384.85,Inactive
2887,Law Upon 1690,2,208,747.6,1602.23,Inactive
2888,Star Professor 7797,12,176,3391.03,5986.79,Active
2889,Whole Toward 5411,22,18,2529.5,3624.73,Active
2890,Without Themselves 3831,18,72,822.31,1565.74,Inactive
2891,Price Fall 5607,24,226,10242.23,19854.92,Inactive
2892,Data Partner 5542,16,88,8716.26,13420.16,Inactive
2893,Other Play 7488,17,29,4100.51,6866.39,Inactive
2894,Campaign Likely 7379,17,314,5783.9,10349.7,Active
2895,Fine Some 1182,8,62,4181.2,8975.62,Active
2896,Cup Involve 783,13,246,2161.77,3843.07,Active
2897,Bring Wonder 4595,12,278,728.42,1007.3,Active
2898,Lawyer Wait 6098,10,336,1269.13,2780.9,Active
2899,Drive Half 9062,22,279,1911.59,3948.79,Active
2900,However Speak 6819,4,37,15472.71,22911.79,Active
2901,During Station 6491,5,490,1434.35,1861.77,Active
2902,Kind Rest 5010,22,131,2273.6,4633.89,Active
2903,More Fine 1676,2,78,3128.88,4054.01,Active
2904,Avoid Plan 8929,3,95,4358.15,6659.78,Active
